player_id,year,player_pretty_name,yellow_cards,red_cards,goals,assists,minutes_played,games_played,olympic
10,2014,Miroslav Klose,2,0,4,3,33.06666666666667,15,
10,2015,Miroslav Klose,6,0,12,8,67.47222222222223,36,
10,2016,Miroslav Klose,1,0,8,5,53.9,20,
26,2014,Roman Weidenfeller,0,0,0,0,90.0,17,
26,2015,Roman Weidenfeller,0,0,0,0,90.0,24,
26,2016,Roman Weidenfeller,1,0,0,0,92.0,15,
26,2017,Roman Weidenfeller,0,0,0,0,60.333333333333336,3,
26,2018,Roman Weidenfeller,0,0,0,0,1.0,1,
65,2014,Dimitar Berbatov,4,0,5,2,76.70588235294117,17,
65,2015,Dimitar Berbatov,0,0,6,0,51.75,32,
65,2016,Dimitar Berbatov,2,1,2,0,58.0,8,
80,2017,Tom Starke,0,0,0,0,90.0,5,
132,2014,Tomas Rosicky,1,0,1,0,27.0,9,
132,2015,Tomas Rosicky,1,0,1,1,40.083333333333336,12,
215,2014,Roque Santa Cruz,0,0,5,1,75.76923076923077,13,
215,2015,Roque Santa Cruz,0,0,1,0,44.2,5,
215,2016,Roque Santa Cruz,0,0,2,0,27.0,14,
410,2014,Sebastian Kehl,2,0,0,2,79.6,20,
410,2015,Sebastian Kehl,3,0,1,0,72.83333333333333,12,
488,2014,Gerhard Tremmel,0,0,0,0,75.8,5,
532,2014,Claudio Pizarro,0,0,1,0,21.6,10,
532,2015,Claudio Pizarro,1,0,3,3,33.391304347826086,23,
532,2016,Claudio Pizarro,2,0,13,4,80.6086956521739,23,
532,2017,Claudio Pizarro,1,0,1,0,35.8125,16,
532,2018,Claudio Pizarro,0,0,4,3,30.392857142857142,28,
532,2019,Claudio Pizarro,1,0,7,0,20.22222222222222,27,
532,2020,Claudio Pizarro,0,0,0,0,6.0,6,
568,2014,Martin Stranzl,3,0,0,0,89.42105263157895,19,
568,2015,Martin Stranzl,2,0,0,0,75.16666666666667,12,
568,2016,Martin Stranzl,0,0,0,0,33.0,3,
597,2014,Aleksandr Hleb,1,0,0,2,82.64285714285714,14,
597,2015,Aleksandr Hleb,1,0,2,2,57.5,22,
597,2016,Aleksandr Hleb,0,0,0,1,52.13333333333333,15,
597,2017,Aleksandr Hleb,0,0,0,0,49.57142857142857,7,
598,2014,Timo Hildebrand,1,0,0,0,90.0,3,
691,2014,Simon Rolfes,1,0,0,0,52.15384615384615,13,
691,2015,Simon Rolfes,3,0,1,1,59.0,20,
933,2014,Ugur Inceman,2,0,0,0,73.18181818181819,11,
933,2015,Ugur Inceman,4,0,1,1,67.36,25,
933,2016,Ugur Inceman,4,0,1,1,89.94117647058823,17,
1126,2014,Matthias Lehmann,8,0,4,0,89.0,18,
1126,2015,Matthias Lehmann,8,0,2,1,88.30555555555556,36,
1126,2016,Matthias Lehmann,7,0,0,3,83.03571428571429,28,
1126,2017,Matthias Lehmann,8,0,0,2,85.18181818181819,33,
1126,2018,Matthias Lehmann,1,0,0,0,41.25,4,
1139,2014,Nikolce Noveski,2,0,0,0,69.33333333333333,6,
1139,2015,Nikolce Noveski,2,0,0,1,71.6,5,
1277,2014,Clemens Fritz,6,0,0,1,89.26666666666667,15,
1277,2015,Clemens Fritz,12,0,1,4,82.75,32,
1277,2016,Clemens Fritz,11,0,1,4,83.06451612903226,31,
1277,2017,Clemens Fritz,1,0,0,1,52.5,4,
1327,2016,Alou Diarra,3,0,2,0,78.75,8,
1327,2017,Alou Diarra,4,0,0,0,66.7,10,
1331,2014,Kevin Kuranyi,1,0,10,5,63.916666666666664,24,
1331,2015,Kevin Kuranyi,2,0,5,1,50.7037037037037,27,
1331,2016,Kevin Kuranyi,0,0,0,0,31.0,3,
1368,2014,Guy Demel,0,0,0,0,60.333333333333336,6,
1368,2015,Guy Demel,0,0,0,0,58.0,4,
1368,2016,Guy Demel,3,0,1,0,74.0,12,
1423,2014,Lars Jacobsen,0,0,1,0,90.0,14,
1423,2015,Lars Jacobsen,5,0,0,3,86.5,34,
1423,2016,Lars Jacobsen,1,0,0,1,81.875,16,
1443,2014,Christian Poulsen,0,1,0,0,40.285714285714285,7,
1443,2015,Christian Poulsen,3,0,1,1,57.92857142857143,14,
1565,2014,Alexander Meier,0,0,14,1,78.23529411764706,17,
1565,2015,Alexander Meier,2,0,13,3,87.83333333333333,24,
1565,2016,Alexander Meier,1,0,9,1,80.57142857142857,21,
1565,2017,Alexander Meier,0,0,1,1,56.2,10,
1565,2018,Alexander Meier,0,0,1,0,3.0,1,
1586,2014,Christian Schulz,6,0,0,0,90.0,17,
1586,2015,Christian Schulz,7,0,1,1,85.73529411764706,34,
1586,2016,Christian Schulz,2,0,2,0,75.88888888888889,9,
1662,2014,Sascha Riether,1,0,0,1,61.666666666666664,9,
1662,2015,Sascha Riether,4,0,0,2,79.64,25,
1662,2016,Sascha Riether,1,0,0,0,66.33333333333333,12,
1662,2017,Sascha Riether,0,0,0,0,54.0,4,
1662,2019,Sascha Riether,0,0,0,0,1.0,1,
1667,2014,Diego Benaglio,0,0,0,0,90.0,22,
1667,2015,Diego Benaglio,3,0,0,0,90.0,47,
1667,2016,Diego Benaglio,2,0,0,0,90.0,18,
1667,2017,Diego Benaglio,1,0,0,0,86.25,12,
1667,2018,Diego Benaglio,2,0,0,0,87.95454545454545,22,
1667,2019,Diego Benaglio,0,0,0,0,88.14285714285714,7,
1726,2014,Heiko Westermann,1,0,1,0,88.21428571428571,14,
1726,2015,Heiko Westermann,7,0,1,1,81.0,30,
1726,2016,Heiko Westermann,5,0,0,0,73.0909090909091,11,
1726,2017,Heiko Westermann,0,0,0,0,37.666666666666664,3,
1784,2014,Rene Adler,1,0,0,0,100.0,3,
1784,2015,Rene Adler,1,0,0,0,88.0909090909091,22,
1784,2016,Rene Adler,5,1,0,2,88.48,25,
1784,2017,Rene Adler,0,0,0,1,87.63636363636364,22,
1784,2018,Rene Adler,0,0,0,0,90.0,6,
1791,2014,Halil Altintop,1,0,2,5,86.27777777777777,18,
1791,2015,Halil Altintop,0,0,2,3,66.96428571428571,28,
1791,2016,Halil Altintop,2,0,3,1,53.10344827586207,29,
1791,2017,Halil Altintop,0,0,4,2,60.1875,16,
1792,2014,Hamit Altintop,2,0,1,0,52.46666666666667,15,
1792,2015,Hamit Altintop,2,0,0,0,66.6923076923077,13,
1792,2016,Hamit Altintop,0,0,0,0,13.0,4,
1792,2017,Hamit Altintop,3,0,0,0,85.0625,16,
1896,2014,Ahmet Cebe,1,1,0,0,76.46153846153847,13,
1896,2015,Ahmet Cebe,9,0,0,1,76.95454545454545,22,
1896,2016,Ahmet Cebe,3,0,0,0,88.875,8,
1986,2014,Markus Feulner,3,0,1,0,72.1,10,
1986,2015,Markus Feulner,7,0,0,0,70.41935483870968,31,
1986,2016,Markus Feulner,3,0,1,0,46.166666666666664,12,
2050,2014,Nelson Valdez,0,0,0,0,70.0,3,
2050,2015,Nelson Valdez,2,0,1,0,47.0,8,
2138,2014,Mladen Kascelan,5,0,1,0,86.47058823529412,17,
2138,2015,Mladen Kascelan,7,0,0,0,92.5,12,
2138,2017,Mladen Kascelan,3,0,0,0,84.0,5,
2148,2015,Erdal Kilicaslan,1,0,2,0,55.875,16,
2148,2016,Erdal Kilicaslan,1,0,3,4,27.84,25,
2148,2017,Erdal Kilicaslan,0,0,0,0,18.428571428571427,7,
2150,2014,Oliver Kirch,0,0,0,1,60.8,5,
2150,2015,Oliver Kirch,0,0,0,0,72.57142857142857,7,
2201,2014,Lukas Kruse,0,0,0,0,91.66666666666667,18,
2201,2015,Lukas Kruse,0,0,0,0,90.0,17,
2219,2014,Philipp Lahm,2,0,2,3,83.44444444444444,18,
2219,2015,Philipp Lahm,2,0,1,0,78.05128205128206,39,
2219,2016,Philipp Lahm,5,0,2,2,87.7948717948718,39,
2219,2017,Philipp Lahm,1,0,0,2,81.3,20,
2334,2014,Marcel Ndjeng,1,0,1,2,88.5,10,
2334,2015,Marcel Ndjeng,1,0,0,0,48.857142857142854,7,
2421,2018,Michael Rensing,0,0,0,1,90.0,18,
2421,2019,Michael Rensing,1,0,0,0,90.0,15,
2453,2014,Mahir Saglik,2,0,1,0,31.571428571428573,7,
2453,2015,Mahir Saglik,0,0,0,1,18.4,5,
2514,2014,Bastian Schweinsteiger,0,0,1,3,41.375,8,
2514,2015,Bastian Schweinsteiger,10,0,5,6,73.37777777777778,45,
2514,2016,Bastian Schweinsteiger,1,0,0,0,29.0,5,
2514,2017,Bastian Schweinsteiger,0,0,0,0,28.0,1,
2583,2016,Thorsten Stuckmann,0,0,0,0,72.4,5,
2587,2014,Elyasa Sume,7,0,0,0,90.0,14,
2587,2015,Elyasa Sume,7,1,0,1,84.81481481481481,27,
2587,2016,Elyasa Sume,8,0,2,1,90.0,31,
2587,2017,Elyasa Sume,4,0,0,0,78.23076923076923,13,
2623,2015,Piotr Trochowski,0,0,2,1,35.6,10,
2623,2016,Piotr Trochowski,0,0,0,0,31.5,2,
2767,2014,Alexander Madlung,1,0,2,0,48.0,9,
2767,2015,Alexander Madlung,4,0,2,0,71.71428571428571,14,
2805,2014,Christian Pander,0,0,0,1,72.14285714285714,7,
2805,2015,Christian Pander,0,0,0,0,9.0,2,
2857,2014,Eldin Jakupovic,0,0,0,0,75.66666666666667,3,
2857,2016,Eldin Jakupovic,0,0,0,0,94.28571428571429,7,
2857,2017,Eldin Jakupovic,0,0,0,0,90.0,18,
2857,2018,Eldin Jakupovic,0,0,0,0,90.0,2,
2865,2014,Stephan Lichtsteiner,7,0,2,4,83.95454545454545,22,
2865,2015,Stephan Lichtsteiner,7,0,2,3,77.69767441860465,43,
2865,2016,Stephan Lichtsteiner,10,0,2,2,75.76470588235294,34,
2865,2017,Stephan Lichtsteiner,8,0,0,4,72.18181818181819,33,
2865,2018,Stephan Lichtsteiner,8,0,1,2,63.93939393939394,33,
2865,2019,Stephan Lichtsteiner,5,0,0,1,77.84210526315789,19,
2865,2020,Stephan Lichtsteiner,1,0,0,0,47.142857142857146,7,
2874,2014,Mladen Petric,3,0,4,2,60.708333333333336,24,
2874,2015,Mladen Petric,5,0,6,5,62.56666666666667,30,
2874,2016,Mladen Petric,0,0,3,2,53.25,12,
2904,2014,Rafael Marquez,6,1,0,0,85.8,15,
2904,2015,Rafael Marquez,5,1,0,2,85.41666666666667,24,
2923,2014,Andreas Ivanschitz,3,0,1,1,71.66666666666667,12,
2923,2015,Andreas Ivanschitz,0,0,0,2,59.125,8,
2926,2015,Gyorgy Garics,5,0,0,0,89.0625,16,
2926,2016,Gyorgy Garics,3,0,0,0,76.66666666666667,6,
2963,2014,Martin Demichelis,4,0,1,0,76.08695652173913,23,
2963,2015,Martin Demichelis,7,0,1,0,69.3529411764706,34,
2963,2016,Martin Demichelis,1,0,0,0,61.07142857142857,14,
2963,2017,Martin Demichelis,3,0,0,0,67.5,10,
2998,2014,Robert Huth,1,0,0,0,61.0,3,
2998,2015,Robert Huth,8,0,1,0,87.46875,32,
2998,2016,Robert Huth,10,0,3,1,89.7,40,
2998,2017,Robert Huth,4,0,2,1,88.42105263157895,19,
3109,2014,Steven Gerrard,5,0,5,1,81.56,25,
3109,2015,Steven Gerrard,5,1,6,0,72.92307692307692,13,
3114,2014,Jan Schlaudraff,0,0,0,0,16.6,5,
3114,2015,Jan Schlaudraff,0,0,0,0,16.5,2,
3146,2014,Shay Given,0,0,0,0,90.0,1,
3146,2015,Shay Given,1,0,0,0,96.0,5,
3146,2016,Shay Given,2,0,0,0,85.0,9,
3160,2014,John Terry,1,0,4,2,90.0,25,
3160,2015,John Terry,5,1,4,1,88.82222222222222,45,
3160,2016,John Terry,4,0,1,0,77.47058823529412,17,
3160,2017,John Terry,0,0,1,0,31.5,4,
3163,2014,Frank Lampard,1,0,6,4,32.64705882352941,17,
3163,2015,Frank Lampard,0,0,2,0,34.21052631578947,19,
3170,2014,Simon Cziommer,0,0,0,1,58.416666666666664,12,
3170,2015,Simon Cziommer,1,0,0,1,42.53333333333333,15,
3179,2014,Carlton Cole,0,0,2,0,42.5,10,
3179,2015,Carlton Cole,2,0,0,0,33.375,16,
3179,2016,Carlton Cole,0,0,1,0,47.0,2,
3182,2014,Ashley Cole,1,0,0,0,81.81818181818181,11,
3182,2015,Ashley Cole,1,0,0,0,76.8,5,
3201,2014,Stathis Tavlaridis,6,0,1,0,88.3076923076923,13,
3201,2015,Stathis Tavlaridis,14,0,3,0,83.94117647058823,34,
3201,2016,Stathis Tavlaridis,1,0,0,0,76.66666666666667,6,
3202,2014,Kolo Toure,1,0,0,0,78.41666666666667,12,
3202,2015,Kolo Toure,1,0,0,0,49.142857142857146,14,
3202,2016,Kolo Toure,3,0,1,0,80.46666666666667,30,
3202,2017,Kolo Toure,0,0,0,0,11.75,4,
3235,2014,Rio Ferdinand,1,0,0,0,90.0,8,
3235,2015,Rio Ferdinand,1,0,0,0,90.0,3,
3256,2014,Roberto Hilbert,3,0,0,2,84.63636363636364,11,
3256,2015,Roberto Hilbert,7,0,0,4,79.2258064516129,31,
3256,2016,Roberto Hilbert,0,0,0,0,56.55555555555556,9,
3256,2017,Roberto Hilbert,2,0,0,0,84.375,8,
3266,2016,Jeremie Aliadiere,0,0,0,0,14.333333333333334,3,
3266,2017,Jeremie Aliadiere,0,0,1,1,44.5,10,
3273,2015,Matthew Upson,0,0,0,0,74.8,5,
3276,2015,Shola Ameobi,0,0,0,0,9.5,4,
3291,2014,Gareth Barry,7,0,0,1,85.45454545454545,22,
3291,2015,Gareth Barry,11,0,0,3,87.29268292682927,41,
3291,2016,Gareth Barry,8,0,2,2,81.24242424242425,33,
3291,2017,Gareth Barry,7,0,1,1,62.69444444444444,36,
3291,2018,Gareth Barry,1,0,0,0,69.0,7,
3292,2014,Joey Barton,2,0,0,1,80.75,12,
3292,2015,Joey Barton,9,1,1,2,86.375,16,
3292,2016,Joey Barton,1,0,0,0,85.8,5,
3292,2017,Joey Barton,4,0,1,0,78.85714285714286,14,
3296,2014,Paul Konchesky,2,1,0,1,87.0,19,
3296,2015,Paul Konchesky,3,0,1,0,85.875,8,
3306,2014,Jonathan Walters,2,0,6,3,72.6875,16,
3306,2015,Jonathan Walters,3,0,8,3,74.62857142857143,35,
3306,2016,Jonathan Walters,1,0,5,5,62.806451612903224,31,
3306,2017,Jonathan Walters,1,0,2,1,44.666666666666664,12,
3306,2018,Jonathan Walters,0,0,0,0,90.0,1,
3321,2014,Luke Wilkshire,4,0,0,4,83.18181818181819,22,
3321,2015,Luke Wilkshire,1,0,0,0,46.0,3,
3321,2016,Luke Wilkshire,5,0,0,0,83.5,8,
3332,2014,Wayne Rooney,3,1,8,4,87.13333333333334,15,
3332,2015,Wayne Rooney,4,0,11,1,86.17073170731707,41,
3332,2016,Wayne Rooney,7,0,9,14,73.45714285714286,35,
3332,2017,Wayne Rooney,7,0,15,3,69.375,40,
3332,2018,Wayne Rooney,2,0,0,0,71.21428571428571,14,
3333,2014,James Milner,2,0,1,7,61.57692307692308,26,
3333,2015,James Milner,11,0,8,5,72.16216216216216,37,
3333,2016,James Milner,6,0,9,14,86.27906976744185,43,
3333,2017,James Milner,5,0,2,8,69.22727272727273,44,
3333,2018,James Milner,6,0,5,7,68.43181818181819,44,
3333,2019,James Milner,10,0,7,8,51.645833333333336,48,
3333,2020,James Milner,5,0,0,1,49.0,24,
3333,2021,James Milner,7,0,0,3,42.138888888888886,36,
3333,2022,James Milner,1,0,0,1,29.81578947368421,38,
3356,2014,Sylvain Distin,0,0,0,0,89.625,16,
3356,2015,Sylvain Distin,0,0,0,0,83.0,12,
3356,2016,Sylvain Distin,0,0,0,0,10.666666666666666,3,
3357,2015,Mark Schwarzer,0,0,0,0,96.66666666666667,9,
3391,2017,Markus Neumayr,2,0,3,2,46.875,16,
3391,2018,Markus Neumayr,1,0,0,2,39.833333333333336,6,
3405,2014,Wes Brown,1,0,0,0,84.3125,16,
3405,2015,Wes Brown,3,1,0,0,76.16666666666667,12,
3405,2016,Wes Brown,1,0,0,0,90.0,4,
3417,2014,Nicolas Burdisso,5,0,0,1,88.46153846153847,13,
3417,2015,Nicolas Burdisso,8,0,0,1,90.63636363636364,33,
3417,2016,Nicolas Burdisso,6,0,0,0,88.73529411764706,34,
3417,2017,Nicolas Burdisso,10,0,0,0,87.26923076923077,26,
3417,2018,Nicolas Burdisso,5,0,0,0,87.3529411764706,17,
3441,2014,Timmy Simons,0,0,6,1,85.54838709677419,31,
3441,2015,Timmy Simons,5,0,1,3,87.7560975609756,41,
3441,2016,Timmy Simons,5,0,1,1,87.13333333333334,30,
3441,2017,Timmy Simons,0,0,0,1,78.57142857142857,14,
3441,2018,Timmy Simons,0,0,0,0,1.0,1,
3455,2014,Zlatan Ibrahimović,1,0,12,1,79.33333333333333,15,
3455,2015,Zlatan Ibrahimović,5,1,28,15,84.13513513513513,37,
3455,2016,Zlatan Ibrahimović,7,0,43,13,84.85416666666667,48,
3455,2017,Zlatan Ibrahimović,2,0,11,4,69.0,25,
3455,2020,Zlatan Ibrahimović,5,0,22,7,76.7,30,
3455,2021,Zlatan Ibrahimović,5,1,13,3,62.71875,32,
3455,2022,Zlatan Ibrahimović,1,0,1,1,25.25,12,
3458,2014,Lomana Lualua,0,0,0,1,51.57142857142857,7,
3458,2015,Lomana Lualua,1,0,1,3,52.04,25,
3466,2021,Kevin Stuhr Ellegaard,0,0,0,0,90.0,1,
3467,2014,Shaun Wright Phillips,0,0,0,0,78.0,1,
3467,2015,Shaun Wright Phillips,0,0,0,0,32.0,4,
3507,2014,Christian Abbiati,0,0,0,0,90.0,7,
3507,2015,Christian Abbiati,0,0,0,0,83.125,8,
3507,2016,Christian Abbiati,0,0,0,0,85.25,4,
3525,2014,Sylvain Armand,4,0,0,0,90.0,17,
3525,2015,Sylvain Armand,4,0,2,1,88.27777777777777,36,
3525,2016,Sylvain Armand,1,0,0,1,88.22222222222223,18,
3539,2014,Luke Steele,1,0,0,0,90.0,15,
3539,2015,Luke Steele,1,0,0,0,90.0,34,
3539,2016,Luke Steele,2,0,0,0,90.0,34,
3539,2017,Luke Steele,0,0,0,0,90.0,6,
3539,2018,Luke Steele,0,0,0,0,90.0,1,
3540,2014,John Oshea,4,0,0,0,90.0,21,
3540,2015,John Oshea,2,0,0,0,86.12121212121212,33,
3540,2016,John Oshea,3,0,0,0,63.148148148148145,27,
3540,2017,John Oshea,3,0,0,1,85.41176470588235,17,
3547,2014,Darren Fletcher,1,0,0,0,33.09090909090909,11,
3547,2015,Darren Fletcher,4,0,2,1,90.85714285714286,35,
3547,2016,Darren Fletcher,1,0,1,3,85.8974358974359,39,
3547,2017,Darren Fletcher,1,0,2,3,84.35714285714286,42,
3547,2018,Darren Fletcher,0,0,0,0,70.33333333333333,6,
3548,2014,Kieran Richardson,1,1,0,1,55.93333333333333,15,
3548,2015,Kieran Richardson,4,0,0,1,74.66666666666667,18,
3548,2016,Kieran Richardson,1,0,0,0,61.666666666666664,3,
3560,2014,Jerome Thomas,0,0,0,1,48.0,2,
3562,2014,Steve Harper,0,0,0,0,78.25,4,
3562,2015,Steve Harper,0,0,0,0,90.0,7,
3564,2015,Adam Collin,0,0,0,0,90.0,1,
3564,2016,Adam Collin,0,0,0,1,90.0,3,
3569,2014,Steed Malbranque,2,0,4,2,61.55555555555556,18,
3569,2015,Steed Malbranque,2,0,0,1,32.55555555555556,27,
3569,2016,Steed Malbranque,1,0,0,0,19.77777777777778,9,
3569,2017,Steed Malbranque,1,0,0,0,37.4,5,
3580,2017,Aaron Hughes,0,0,0,0,79.57142857142857,21,
3580,2018,Aaron Hughes,0,0,0,0,78.6923076923077,13,
3614,2014,Tony Hibbert,0,0,0,0,86.77777777777777,9,
3614,2016,Tony Hibbert,0,0,0,0,45.0,1,
3620,2014,Leon Osman,0,0,2,1,52.5625,16,
3620,2015,Leon Osman,0,0,2,1,56.10526315789474,19,
3620,2016,Leon Osman,0,0,0,1,36.25,8,
3630,2016,Paul Robinson,0,0,0,0,90.0,2,
3630,2017,Paul Robinson,0,0,0,0,90.0,1,
3692,2014,Jussi Jaaskelainen,0,0,0,0,120.0,1,
3692,2015,Jussi Jaaskelainen,0,0,0,0,27.0,1,
3698,2018,Anton Ferdinand,2,0,0,0,84.21428571428571,14,
3698,2019,Anton Ferdinand,0,0,0,0,82.25,4,
3713,2014,Massimo Maccarone,3,0,2,5,72.61538461538461,13,
3713,2015,Massimo Maccarone,3,0,15,4,73.7,40,
3713,2016,Massimo Maccarone,3,1,10,3,69.94117647058823,34,
3713,2017,Massimo Maccarone,2,0,3,1,46.4,15,
3730,2014,Kim Kallstrom,3,0,2,2,84.25,16,
3730,2015,Kim Kallstrom,4,0,0,1,66.83333333333333,12,
3753,2014,Georgios Theodoridis,1,0,0,1,46.75,4,
3753,2015,Georgios Theodoridis,0,0,0,0,25.22222222222222,9,
3771,2014,Raul Bravo,3,1,1,0,87.0,13,
3771,2015,Raul Bravo,4,0,0,1,88.16666666666667,12,
3771,2016,Raul Bravo,0,0,0,0,90.0,6,
3807,2014,Richard Dunne,6,0,0,0,85.61538461538461,13,
3807,2015,Richard Dunne,2,0,0,0,77.18181818181819,11,
3824,2017,Gordon Greer,2,0,1,0,84.11111111111111,18,
3824,2018,Gordon Greer,1,0,0,0,71.5,2,
3825,2016,Jay Mceveley,10,0,2,0,80.0625,16,
3825,2017,Jay Mceveley,1,0,1,1,71.0,8,
3838,2014,Boaz Myhill,0,0,0,0,97.5,4,
3838,2015,Boaz Myhill,2,0,0,0,89.16666666666667,30,
3838,2016,Boaz Myhill,1,0,0,0,96.0,5,
3838,2017,Boaz Myhill,1,0,0,0,90.0,2,
3851,2014,Jan Ingwer Callsen Bracker,4,0,1,0,90.0,16,
3851,2015,Jan Ingwer Callsen Bracker,3,0,1,1,76.0,23,
3851,2017,Jan Ingwer Callsen Bracker,0,0,0,0,2.0,1,
3851,2019,Jan Ingwer Callsen Bracker,1,0,0,0,6.0,1,
3869,2015,Andrew Davies,5,0,2,1,85.94444444444444,18,
3869,2016,Andrew Davies,7,0,2,4,88.44444444444444,36,
3869,2017,Andrew Davies,6,0,0,2,84.16129032258064,31,
3869,2018,Andrew Davies,0,1,1,0,56.25,4,
3875,2015,Jermain Defoe,3,0,11,1,77.45454545454545,33,
3875,2016,Jermain Defoe,2,0,20,3,85.86842105263158,38,
3875,2017,Jermain Defoe,1,0,9,0,72.02857142857142,35,
3875,2018,Jermain Defoe,0,0,1,2,32.0,17,
3875,2019,Jermain Defoe,2,0,19,7,45.81578947368421,38,
3875,2020,Jermain Defoe,0,0,6,3,48.214285714285715,14,
3875,2021,Jermain Defoe,0,0,1,0,24.833333333333332,6,
3876,2014,Joe Cole,0,0,1,0,33.4,5,
3876,2015,Joe Cole,0,0,0,2,26.0,9,
3878,2014,Michael Carrick,0,0,0,0,82.9,10,
3878,2015,Michael Carrick,2,0,1,3,70.25,28,
3878,2016,Michael Carrick,3,0,1,0,79.03225806451613,31,
3878,2017,Michael Carrick,3,0,0,0,63.82608695652174,23,
3878,2018,Michael Carrick,0,0,0,0,54.5,2,
3881,2014,Glen Johnson,1,0,1,0,81.2,15,
3881,2015,Glen Johnson,2,0,0,3,77.46428571428571,28,
3881,2016,Glen Johnson,1,0,0,0,86.95238095238095,21,
3881,2017,Glen Johnson,0,0,0,0,78.875,16,
3881,2018,Glen Johnson,3,0,0,0,66.66666666666667,6,
3900,2014,Henri Camara,0,0,1,0,53.333333333333336,9,
3900,2015,Henri Camara,0,0,2,0,33.916666666666664,12,
3900,2016,Henri Camara,0,0,0,0,3.0,1,
3924,2014,Didier Drogba,1,0,6,2,31.391304347826086,23,
3924,2015,Didier Drogba,4,0,1,0,39.86666666666667,15,
3942,2014,Martin Lanig,1,0,0,0,47.5,4,
3950,2014,Kevin Nolan,0,0,1,1,47.86666666666667,15,
3950,2015,Kevin Nolan,2,0,0,0,69.0,19,
3966,2014,Djibril Cisse,0,0,0,0,11.2,5,
3966,2015,Djibril Cisse,0,0,0,0,4.0,3,
3975,2014,Domi Kumbela,4,0,4,4,74.84210526315789,19,
3975,2015,Domi Kumbela,0,0,0,0,47.25,8,
3979,2014,Iker Casillas,0,0,0,0,90.0,22,
3979,2015,Iker Casillas,0,0,0,0,90.0,45,
3979,2016,Iker Casillas,3,0,0,1,90.0,43,
3979,2017,Iker Casillas,1,0,0,0,90.0,32,
3979,2018,Iker Casillas,3,0,0,0,88.71428571428571,35,
3979,2019,Iker Casillas,1,0,0,0,91.42857142857143,21,
3995,2015,Gary Oneil,4,0,0,2,53.0,15,
3995,2016,Gary Oneil,3,1,0,0,83.66666666666667,15,
4010,2014,Dirk Kuyt,2,0,3,2,87.2,15,
4010,2015,Dirk Kuyt,4,0,21,6,79.89189189189189,37,
4010,2016,Dirk Kuyt,4,0,16,6,83.1951219512195,41,
4010,2017,Dirk Kuyt,1,0,6,2,60.5,16,
4018,2014,Daniel Baier,3,0,1,0,89.72222222222223,18,
4018,2015,Daniel Baier,7,0,0,2,86.80952380952381,42,
4018,2016,Daniel Baier,8,0,2,4,85.8,30,
4018,2017,Daniel Baier,5,0,0,1,88.75,28,
4018,2018,Daniel Baier,7,0,0,1,85.51612903225806,31,
4018,2019,Daniel Baier,5,0,1,1,86.70967741935483,31,
4018,2020,Daniel Baier,4,0,0,0,81.18181818181819,11,
4042,2014,Brad Jones,0,0,0,0,75.2,5,
4042,2016,Brad Jones,0,0,0,0,90.0,42,
4042,2017,Brad Jones,1,0,0,0,90.0,41,
4042,2018,Brad Jones,1,0,0,0,90.0,18,
4055,2014,Dean Marney,4,0,0,0,89.33333333333333,15,
4055,2015,Dean Marney,2,0,0,0,69.4,5,
4055,2016,Dean Marney,5,0,1,2,85.3157894736842,19,
4055,2017,Dean Marney,2,0,0,0,74.5,2,
4063,2014,Stewart Downing,1,0,4,6,87.42105263157895,19,
4063,2015,Stewart Downing,2,0,2,2,90.0,19,
4063,2016,Stewart Downing,1,0,1,2,71.17647058823529,17,
4063,2017,Stewart Downing,0,0,0,1,80.14285714285714,14,
4072,2014,Peter Crouch,4,0,5,1,56.6,20,
4072,2015,Peter Crouch,3,0,5,1,39.27272727272727,22,
4072,2016,Peter Crouch,0,0,4,2,45.36363636363637,22,
4072,2017,Peter Crouch,4,0,10,4,55.55882352941177,34,
4072,2018,Peter Crouch,4,0,2,0,53.5625,16,
4072,2019,Peter Crouch,1,0,0,0,14.333333333333334,6,
4095,2018,Matthew Kilgallon,1,0,0,0,89.85714285714286,14,
4095,2019,Matthew Kilgallon,1,0,0,0,90.0,11,
4115,2014,Chris Baird,1,0,0,0,74.83333333333333,6,
4115,2015,Chris Baird,1,0,0,0,36.46666666666667,15,
4188,2014,Ricardo Quaresma,2,0,2,1,53.0,18,
4188,2015,Ricardo Quaresma,10,0,12,10,61.82222222222222,45,
4188,2016,Ricardo Quaresma,10,0,4,11,78.375,32,
4188,2017,Ricardo Quaresma,10,0,3,14,78.36585365853658,41,
4188,2018,Ricardo Quaresma,8,1,6,16,75.94117647058823,34,
4188,2019,Ricardo Quaresma,7,1,4,3,66.1923076923077,26,
4188,2020,Ricardo Quaresma,3,0,2,4,57.28,25,
4188,2021,Ricardo Quaresma,4,0,4,3,50.696969696969695,33,
4188,2022,Ricardo Quaresma,3,0,1,0,26.25,8,
4190,2014,Brian Murphy,0,0,0,0,90.0,1,
4192,2014,Rafael Van Der Vaart,5,0,4,2,72.38461538461539,13,
4192,2015,Rafael Van Der Vaart,5,0,1,2,53.95238095238095,21,
4192,2016,Rafael Van Der Vaart,1,0,2,1,47.06666666666667,15,
4192,2017,Rafael Van Der Vaart,0,0,0,0,43.0,1,
4192,2018,Rafael Van Der Vaart,0,0,0,0,17.833333333333332,6,
4205,2014,Bobby Zamora,1,0,1,2,44.8235294117647,17,
